"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0921201010","2415 COTTONWOOD RD","49000","1/1/2000 12:00:00 AM","Normal","298900","Dwg&Lot","2007","2217","934","12430","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Timber","700194"
"0528218010","4311 CRESTMOOR AVE","190000","7/1/2011 12:00:00 AM","Normal","242700","Dwg&Lot","2007","1536","568","15810","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","201106942"
"0528221090","4216 CRESTMOOR AVE","179540","7/1/2007 12:00:00 AM","Partial","208600","Dwg&Lot","2007","1456","0","9018","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","708808"
"0528222030","4202 WELBECK DR","201500","5/1/2012 12:00:00 AM","Normal","242500","Dwg&Lot","2007","1324","947","8993","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Gilbert","201206092"
"0528222040","4206 WELBECK DR","227900","6/1/2016 12:00:00 AM","Normal","216800","Dwg&Lot","2007","1340","24","8899","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Gilbert","201605992"
"0528222060","4214 WELBECK DR","180000","4/1/2013 12:00:00 AM","Normal","215700","Dwg&Lot","2007","1504","0","8229","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","Gilbert","201305008"
"0528222080","4222 WELBECK DR","219900","9/1/2015 12:00:00 AM","Normal","225100","Dwg&Lot","2007","1456","600","7713","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","Gilbert","201509437"
"0528222090","4302 WELBECK DR","179100","6/1/2012 12:00:00 AM","Normal","211600","Dwg&Lot","2007","1322","0","7697","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Gilbert","201206481"
"0923202134","113 GARDEN RD","123500","9/1/2013 12:00:00 AM","Abnorml","158800","Dwg&Lot","2007","1120","206","8402","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Mitchel","201311035"
"0923202137","107 GARDEN RD","146000","2/1/2008 12:00:00 AM","Abnorml","150000","Dwg&Lot","2007","1092","180","9274","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Mitchel","803112"
"0528228290","2409 WESTWIND DR","174000","6/1/2009 12:00:00 AM","Normal","240400","Dwg&Lot","2007","1517","0","3684","2","Yes","1","Townhouse:  end unit","One story","Blmngtn","201308506"
"0528228295","2407 WESTWIND DR","175900","5/1/2009 12:00:00 AM","Normal","273100","Dwg&Lot","2007","1569","988","3635","1","Yes","1","Townhouse:  end unit","One story","Blmngtn","906263"
"0528228465","4105 BRICKMAN AVE","230000","12/1/2015 12:00:00 AM","Normal","237500","Dwg&Lot","2007","1386","595","3182","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Blmngtn","201512195"
"0528228540","2431 LAKESIDE DR","187687","3/1/2008 12:00:00 AM","Partial","222400","Dwg&Lot","2007","1246","570","3710","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Blmngtn","802092"
"0528228555","2421 LAKESIDE DR","233000","8/1/2015 12:00:00 AM","Normal","251100","Dwg&Lot","2007","1266","500","3710","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Blmngtn","201508626"
"0528253010","2839 ROXBORO DR","207500","4/1/2009 12:00:00 AM","Normal","242400","Dwg&Lot","2007","1314","904","5063","2","Yes","1","Townhouse:  inner unit","One story","NRidgHt","201104692"
"0528253020","2833 ROXBORO DR","257500","6/1/2015 12:00:00 AM","Normal","226000","Dwg&Lot","2007","1358","876","7301","2","Yes","1","Townhouse:  end unit","One story","NRidgHt","201505813"
"0909201300","211 LYNN AVE UNIT 110","0","","No Data","151800","Dwg&Lot","2007","976","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201305","211 LYNN AVE UNIT 111","0","","No Data","147300","Dwg&Lot","2007","935","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201310","211 LYNN AVE UNIT 112","0","","No Data","161700","Dwg&Lot","2007","1006","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201315","211 LYNN AVE UNIT 113","0","","No Data","147300","Dwg&Lot","2007","935","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201320","211 LYNN AVE UNIT 114","0","","No Data","124300","Dwg&Lot","2007","760","151","1925","1","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201325","211 LYNN AVE UNIT 210","0","","No Data","151800","Dwg&Lot","2007","976","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201330","211 LYNN AVE UNIT 211","0","","No Data","149900","Dwg&Lot","2007","959","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201335","211 LYNN AVE UNIT 212","0","","No Data","161700","Dwg&Lot","2007","1006","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201340","211 LYNN AVE UNIT 213","0","","No Data","149900","Dwg&Lot","2007","959","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201345","211 LYNN AVE UNIT 214","0","","No Data","151800","Dwg&Lot","2007","976","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201350","211 LYNN AVE UNIT 215","0","","No Data","111100","Dwg&Lot","2007","638","151","1925","1","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201355","211 LYNN AVE UNIT 310","0","","No Data","151800","Dwg&Lot","2007","976","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201360","211 LYNN AVE UNIT 311","0","","No Data","149900","Dwg&Lot","2007","959","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201365","211 LYNN AVE UNIT 312","0","","No Data","161700","Dwg&Lot","2007","1006","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201370","211 LYNN AVE UNIT 313","0","","No Data","149900","Dwg&Lot","2007","959","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201375","211 LYNN AVE UNIT 314","0","","No Data","151800","Dwg&Lot","2007","976","151","1925","2","Yes","0","Condominium unit","One story","IOCondo","709941"
"0909201380","211 LYNN AVE UNIT 315","0","","No Data","111100","Dwg&Lot","2007","638","151","1925","1","Yes","0","Condominium unit","One story","IOCondo","709941"
"0906340080","5119 TABOR DR","383970","10/1/2007 12:00:00 AM","Partial","388800","Dwg&Lot","2007","2696","964","9965","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","CollgCr","712730"
"0906340110","5207 TABOR DR","297000","9/1/2009 12:00:00 AM","Normal","335000","Dwg&Lot","2007","1718","1288","10637","3","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","912985"
"0906340140","5223 TABOR DR","35000","7/1/2007 12:00:00 AM","Normal","290500","Dwg&Lot","2007","1736","986","13062","3","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","708943"
"0906378120","5315 TABOR DR","250000","9/1/2007 12:00:00 AM","Partial","295900","Dwg&Lot","2007","1651","1218","9178","3","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","710984"
"0906378190","5425 TABOR DR","177439","3/1/2008 12:00:00 AM","Partial","181300","Dwg&Lot","2007","1204","359","10616","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","CollgCr","805488"
"0906380010","5424 TABOR DR","200141","10/1/2007 12:00:00 AM","Partial","193100","Dwg&Lot","2007","1316","0","11175","3","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","801725"
"0906380030","5412 TABOR DR","248500","5/1/2008 12:00:00 AM","Normal","258200","Dwg&Lot","2007","1615","0","9345","3","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","805991"
"0906380040","5408 TABOR DR","246500","9/1/2007 12:00:00 AM","Partial","263300","Dwg&Lot","2007","1651","0","10235","3","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","710995"
"0906380050","5402 TABOR DR","212000","4/1/2009 12:00:00 AM","Normal","227000","Dwg&Lot","2007","1768","20","10769","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","CollgCr","905076"
"0906380060","5332 TABOR DR","314000","9/1/2014 12:00:00 AM","Normal","313900","Dwg&Lot","2007","1902","1423","11422","3","Yes","2","Single-family detached (includes detached townhouses)","One story","CollgCr","201409018"
"0906380070","5328 TABOR DR","320000","10/1/2013 12:00:00 AM","Normal","349700","Dwg&Lot","2007","2574","0","9588","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","CollgCr","201313365"
"0906380100","411 HARTFORD DR","239000","5/1/2009 12:00:00 AM","Normal","289700","Dwg&Lot","2007","1800","0","11923","2","Yes","0","Single-family detached (includes detached townhouses)","One story","CollgCr","911071"
"0906380140","307 HARTFORD DR","155835","7/1/2007 12:00:00 AM","Partial","189300","Dwg&Lot","2007","1514","0","11103","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","CollgCr","708410"
"0902204010","1125 STAFFORD AVE","30000","1/1/1991 12:00:00 AM","Normal","178500","Dwg&Lot","2007","1232","0","6000","2","Yes","0","Single-family detached (includes detached townhouses)","One story","OldTown","105066"
"0906380200","5413 DURANT ST","230000","6/1/2015 12:00:00 AM","Normal","214400","Dwg&Lot","2007","1208","664","6762","2","Yes","0","Single-family detached (includes detached townhouses)","One story","CollgCr","201506280"
"0906380210","5419 DURANT ST","212000","5/1/2013 12:00:00 AM","Normal","234200","Dwg&Lot","2007","1299","911","6762","2","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","201404780"
"0527252070","3817 HOOVER AVE","392000","10/1/2007 12:00:00 AM","Partial","401400","Dwg&Lot","2007","1878","1458","8089","2","Yes","2","Townhouse:  end unit","One story","Stonebr","908078"
"0527252080","3811 HOOVER AVE","334000","7/1/2008 12:00:00 AM","Normal","378800","Dwg&Lot","2007","1710","1034","8118","2","Yes","1","Townhouse:  end unit","One story","Stonebr","808971"
"0528427010","3205 CULLEN DR","230000","8/1/2012 12:00:00 AM","Normal","241400","Dwg&Lot","2007","1580","36","11932","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","201209787"
"0906392070","5322 DURANT ST","204000","7/1/2012 12:00:00 AM","Normal","220000","Dwg&Lot","2007","1232","724","7314","2","Yes","0","Single-family detached (includes detached townhouses)","One story","CollgCr","201208110"
"0528427040","3223 CULLEN DR","213133","9/1/2007 12:00:00 AM","Partial","218700","Dwg&Lot","2007","1402","24","9910","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","711323"
"0528427070","3317 CULLEN DR","214000","1/1/2008 12:00:00 AM","Normal","243100","Dwg&Lot","2007","1933","0","14598","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","801010"
"0528427100","3407 CULLEN DR","260261","7/1/2007 12:00:00 AM","Partial","279200","Dwg&Lot","2007","1542","1220","11830","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201507877"
"0527256090","1124 KINYON CIR","75000","1/1/2000 12:00:00 AM","Normal","592500","Dwg&Lot","2007","2546","1674","19374","1","Yes","1","Single-family detached (includes detached townhouses)","One story","Stonebr","700698"
"0528429110","2416 DALTON CIR","282922","8/1/2007 12:00:00 AM","Normal","271600","Dwg&Lot","2007","1464","929","15256","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","709957"
"0528431040","3217 KENT AVE","419005","10/1/2007 12:00:00 AM","Partial","461700","Dwg&Lot","2007","1966","1572","12291","1","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","712229"
"0528431060","2515 DALTON ST","245000","10/1/2008 12:00:00 AM","Normal","272800","Dwg&Lot","2007","1563","1125","10206","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201509176"
"0528431120","3306 CULLEN DR","257000","7/1/2008 12:00:00 AM","Normal","283900","Dwg&Lot","2007","1861","1078","9801","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","808577"
"0528435010","2624 DALTON ST","235876","9/1/2007 12:00:00 AM","Partial","219000","Dwg&Lot","2007","1528","0","9965","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201510486"
"0528435020","2616 DALTON ST","297900","2/1/2008 12:00:00 AM","Partial","275700","Dwg&Lot","2007","1874","729","9428","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","801901"
"0528435040","2604 DALTON ST","311872","9/1/2007 12:00:00 AM","Partial","336300","Dwg&Lot","2007","1719","1257","9416","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201504453"
"0528435050","2528 DALTON ST","275500","3/1/2009 12:00:00 AM","Normal","291800","Dwg&Lot","2007","1702","1294","10130","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","903742"
"0528435060","2522 DALTON ST","248328","6/1/2007 12:00:00 AM","Partial","316500","Dwg&Lot","2007","1657","1235","9849","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","201305596"
"0528439050","2601 YORKSHIRE ST","225000","6/1/2007 12:00:00 AM","Partial","246600","Dwg&Lot","2007","1487","985","9158","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201611010"
"0906412060","452 WESTFIELD RD","75000","12/1/2007 12:00:00 AM","Normal","487400","Dwg&Lot","2007","1896","1579","10733","2","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","713844"
"0528456190","2817 ASPEN RD","208900","11/1/2007 12:00:00 AM","Partial","227900","Dwg&Lot","2007","1338","925","8640","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","713965"
"0528458030","2840 ASPEN RD","207600","11/1/2012 12:00:00 AM","Normal","215900","Dwg&Lot","2007","1372","24","8640","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","201215335"
"0528458050","2828 ASPEN RD","250580","5/1/2008 12:00:00 AM","Partial","247900","Dwg&Lot","2007","1373","1001","8640","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","201012171"
"0528458080","2810 ASPEN RD","235000","6/1/2010 12:00:00 AM","Normal","233800","Dwg&Lot","2007","1798","0","8640","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","Somerst","201006774"
"0528458090","2804 ASPEN RD","260000","5/1/2016 12:00:00 AM","Abnorml","208500","Dwg&Lot","2007","1646","0","10411","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","201605474"
"0528458130","2725 CAMBRIDGE DR","303477","8/1/2007 12:00:00 AM","Partial","298000","Dwg&Lot","2007","2610","64","9000","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","710421"
"0528458140","2731 CAMBRIDGE DR","306500","6/1/2014 12:00:00 AM","Normal","288900","Dwg&Lot","2007","1530","774","12606","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201404790"
"0528458150","2802 CAMBRIDGE DR","329000","7/1/2015 12:00:00 AM","Normal","296400","Dwg&Lot","2007","1880","745","12217","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","201506599"
"0528462040","2806 YORK DR","182000","12/1/2008 12:00:00 AM","Partial","207900","Dwg&Lot","2007","1428","0","11639","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","813215"
"0528480020","2616 KINGSTON DR","227875","8/1/2007 12:00:00 AM","Partial","226200","Dwg&Lot","2007","1761","580","10207","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","Somerst","710494"
"0528480060","2518 KINGSTON DR","355000","6/1/2014 12:00:00 AM","Normal","350600","Dwg&Lot","2007","2046","841","10800","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","201404563"
"0528480160","2615 CLAYTON DR","245000","8/1/2014 12:00:00 AM","Normal","228300","Dwg&Lot","2007","1665","609","8125","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","Somerst","201407308"
"0528480180","2625 CLAYTON DR","261329","5/1/2007 12:00:00 AM","Partial","264900","Dwg&Lot","2007","1492","764","10440","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","705929"
"0528482020","2422 KINGSTON DR","333000","9/1/2015 12:00:00 AM","Normal","249200","Dwg&Lot","2007","1660","0","10625","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201508855"
"0528488140","2612 CLAYTON DR","250000","3/1/2016 12:00:00 AM","Normal","214100","Dwg&Lot","2007","1218","954","7500","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Somerst","201602306"
